name,Unnamed: 0,object,location,latitude,longitude,flow,id,median,vehicles,trucks,year
ECHUCA-MITIAMO ROAD,8713.33333333,7833.33333333,168923.0,-36.1994763333,144.463580667,6430.16666667,4101.0,250.0,263.333333333,53.3333333333,2015.0
ECHUCA-MOOROOPNA ROAD,6330.9,6267.6,167275.9,-36.3286688,145.2854632,6400.8,4143.0,1944.0,2065.0,214.0,2015.0
EDENHOPE-PENOLA ROAD,6814.5,6648.83333333,167362.833333,-37.1053406667,141.064483333,6255.33333333,3723.66666667,108.333333333,111.666666667,36.6666666667,2015.0
EDGAR STREET,1724.75,1725.75,161847.75,-38.1295095,141.6312105,3763.0,6955.0,1775.0,1850.0,345.0,2015.0
EDGARS ROAD,9548.83333333,8526.0,169754.75,-37.7238478333,144.919097167,7647.41666667,3185.5,11100.0,9850.0,847.5,2015.0
EDGECOMBE ROAD,7356.0,5982.0,166991.125,-37.241295375,144.464231,5590.75,3243.5,1900.0,2050.0,260.0,2015.0
EDITHVALE ROAD,6408.5,5742.83333333,166706.833333,-38.0333826667,145.120569,7342.0,5315.33333333,11000.0,9866.66666667,626.666666667,2015.0
EDWARD ROAD,6983.0,9650.66666667,170051.666667,-37.7437906667,145.318899333,8608.66666667,7740.33333333,3733.33333333,3333.33333333,240.0,2015.0
EDWARDES STREET,6160.83333333,8054.66666667,168456.166667,-37.7151096667,144.992124,9889.33333333,7743.0,5683.33333333,5116.66666667,653.333333333,2015.0
EDWARDS STREET,7062.0,7241.5,167286.0,-36.346307,146.312193,6315.0,4223.0,4800.0,5100.0,285.0,2015.0
ELEVENTH STREET,7208.5,7388.0,167260.5,-34.179174,142.144955,6129.5,3761.0,3950.0,4200.0,205.0,2015.0
ELEVENTH STREET EAST,10292.5,8472.0,169667.0,-34.192601,142.1610355,5728.75,3508.5,5450.0,5750.0,380.0,2015.0
ELEY ROAD,4232.0,6233.0,167232.5,-37.845119,145.127259,10017.0,7745.0,3300.0,3000.0,,2015.0
ELGAR ROAD,8558.7,8463.25,169522.7,-37.817295,145.1151256,10249.25,4796.9,10295.0,9210.0,477.5,2015.0
ELGIN ROAD,5287.5,2288.5,162139.0,-37.051031,143.724857,4773.0,1119.0,1500.0,1600.0,175.0,2015.0
ELGIN STREET,7504.625,8800.25,169431.875,-37.56130075,144.6602885,8757.75,6728.0,6560.0,5951.25,748.75,2015.0
ELIZABETH DRIVE,8304.75,10805.75,171283.0,-37.5773035,144.7119255,10077.75,7750.5,4000.0,3600.0,,2015.0
ELIZABETH STREET,7379.73529412,7294.58823529,168466.705882,-37.6581846765,144.5743355,8632.67647059,4166.94117647,5733.23529412,5327.35294118,536.875,2015.0
ELLIOTT AVENUE,5357.5,7358.5,169215.0,-37.789274,144.947168,5619.5,3103.0,19500.0,17500.0,1400.0,2015.0
ELM GROVE,9211.5,8891.0,171002.0,-37.740969,144.968789,8112.0,6238.0,11000.0,9900.0,640.0,2015.0
ELMORE-RAYWOOD ROAD,5778.5,5779.5,166658.0,-36.492189,144.3907105,6466.25,4106.5,72.5,80.0,7.5,2015.0
ELTHAM ROAD,8142.5,7322.0,167892.0,-37.653122,145.311992,7940.5,5297.0,1450.0,1250.0,135.0,2015.0
ELTHAM-YARRA GLEN ROAD,6635.0,6969.33333333,168531.0,-37.6919,145.217238333,7409.5,5295.0,5066.66666667,4566.66666667,485.0,2015.0
EMERALD-MONBULK ROAD,7324.25,6700.25,168304.625,-37.89682775,145.4291565,7763.0,5239.5,370.0,335.0,20.0,2015.0
EMILY STREET,8486.5,8916.0,169347.5,-37.01967,145.1285035,7908.25,5609.5,3850.0,4100.0,365.0,2015.0
ENGLAND ROAD,8231.0,10732.0,171557.0,-37.89395,145.14481,9550.0,7756.0,470.0,430.0,50.0,2015.0
ENGLISH STREET,5130.25,6881.25,167394.25,-37.725781,144.89282075,7924.0,7759.5,1900.0,1700.0,210.0,2015.0
EPPING ROAD,9656.0,9335.5,170045.0,-37.578856,145.032978,6931.0,4501.0,2650.0,2400.0,395.0,2015.0
EPPING-KILMORE ROAD,6140.5,6452.71428571,167376.357143,-37.3590425714,145.017345143,7135.85714286,4639.14285714,1821.42857143,1921.42857143,179.285714286,2015.0
EPSOM ROAD,7057.54545455,7065.0,167739.636364,-37.7833565455,144.917388,7517.54545455,5048.90909091,9845.45454545,9090.90909091,622.727272727,2015.0
ERAMOSA ROAD,7725.3,9862.0,170577.5,-38.219159,145.1487176,9765.4,7771.0,2970.0,2690.0,191.0,2015.0
ERNST WANKE ROAD,5572.6,7673.6,168443.8,-38.003222,145.3095864,9711.7,7776.8,5100.0,4590.0,327.0,2015.0
ERROL STREET,8047.5,10108.0,170674.5,-37.8009243333,144.949997,9496.66666667,7781.0,4416.66666667,3983.33333333,720.0,2015.0
ERSKINE ROAD,6448.5,8949.5,168909.5,-37.729434,145.075404,10143.0,7783.0,3400.0,3000.0,390.0,2015.0
ESPLANADE,7405.78571429,7243.5,168102.571429,-38.2089831429,145.011035143,7159.21428571,5160.28571429,6942.85714286,6271.42857143,491.428571429,2015.0
ETTRICK-TYRENDARRA ROAD,7162.5,4663.5,164844.5,-38.18476,141.776894,5548.0,3271.0,415.0,435.0,110.0,2015.0
EUROA-ARCADIA ROAD,9661.5,9341.0,169997.5,-36.681703,145.510018,5848.5,4259.0,530.0,560.0,40.0,2015.0
EUROA-MANSFIELD ROAD,9528.0,9207.5,170159.5,-36.880277,145.61822,7371.5,4473.0,260.0,275.0,35.0,2015.0
EVERGREEN ROAD,5583.5,7084.5,168313.5,-38.696307,145.864683,7263.5,4837.0,585.0,625.0,35.0,2015.0
EXETER ROAD,4474.5,6475.5,167094.5,-37.770313,145.291906,9556.0,7784.0,4300.0,3900.0,495.0,2015.0
EXFORD ROAD,6265.16666667,8432.83333333,169412.666667,-37.728157,144.531265,10156.6666667,8030.33333333,2133.33333333,1936.66666667,136.666666667,2015.0
EXHIBITION STREET,7105.36363636,9138.81818182,169786.727273,-37.8108911818,144.970032364,10228.4545455,7792.72727273,10009.0909091,9109.09090909,1133.63636364,2015.0
FAIRBAIRN ROAD,6595.0,7381.66666667,167685.333333,-37.8070203333,144.818009333,6745.33333333,5697.33333333,10166.6666667,9000.0,2400.0,2015.0
FAIRBANK ROAD,5350.25,7351.25,168337.0,-37.941674,145.1272515,9181.0,7797.5,4900.0,4400.0,560.0,2015.0
FALCONER ROAD,8252.5,10753.5,171459.5,-37.769951,145.223939,9955.5,7800.0,7400.0,6700.0,850.0,2015.0
FALLS ROAD,8090.16666667,10150.6666667,170648.666667,-37.8345656667,145.368017333,9978.16666667,7802.0,3800.0,3500.0,250.0,2015.0
FARNSWORTH AVENUE,4476.5,6477.5,167100.5,-37.792962,144.894324,10321.0,7804.0,6300.0,5700.0,720.0,2015.0
FARRELL STREET,4854.5,6855.5,166691.5,-35.067078,142.318884,8768.0,6503.0,1150.0,1250.0,270.0,2015.0
FAULKNERS ROAD,11367.5,11368.5,172347.5,-37.7712,144.627046,15097.0,2336.0,15.0,10.0,,2015.0
FEDERATION DRIVE,5550.0,5551.0,166142.0,-37.6817125,144.6009775,7919.5,5618.0,7550.0,6750.0,410.0,2015.0
FEDERATION WAY,9823.75,9503.25,170190.75,-36.119979,146.398175,6969.75,4694.5,762.5,810.0,155.0,2015.0
FELLMONGERS ROAD,7048.5,7549.5,168679.5,-38.179566,144.374983,7973.0,5940.0,1900.0,2000.0,250.0,2015.0
FERGUSON STREET,5616.66666667,7284.33333333,168501.0,-37.859021,144.898727,10716.3333333,7805.66666667,3533.33333333,3200.0,403.333333333,2015.0
FERNTREE GULLY ROAD,9616.69230769,9318.19230769,170840.884615,-37.9001026923,145.174948538,9858.03846154,4252.15384615,16884.6153846,15192.3076923,1052.30769231,2015.0
FERRARS STREET,8635.35714286,7876.14285714,168823.285714,-37.8544604286,144.602957714,8301.78571429,2881.85714286,7564.28571429,7315.71428571,496.428571429,2015.0
FERRIS ROAD,3318.0,2919.0,163289.5,-37.6960087,144.6037749,4721.2,2324.0,9160.0,8080.0,754.0,2015.0
FIFTEENTH STREET,6466.0,7261.625,168124.5,-34.22270975,142.1554685,8557.75,6494.5,6850.0,7275.0,491.25,2015.0
FIRMINS LANE,4368.0,6369.0,166799.0,-38.249995,146.4471415,9011.0,7184.5,2050.0,2175.0,237.5,2015.0
FISH CREEK-FOSTER ROAD,8198.5,7199.5,168307.5,-38.689872,146.144417,7000.5,4826.0,480.0,510.0,50.0,2015.0
FISH CREEK-WARATAH ROAD,9195.5,7696.5,168689.0,-38.819555,146.117836,5515.5,1958.0,315.0,335.0,55.0,2015.0
FISH CREEK-YANAKIE ROAD,8041.5,7102.0,168078.5,-38.7427256667,146.134874333,6967.0,4712.0,280.0,298.333333333,35.0,2015.0
FISHER PARADE,3614.5,4615.5,165801.0,-37.790211,144.901237,7078.5,4768.0,5900.0,5350.0,235.0,2015.0
FISHER STREET,7030.5,4531.5,164923.0,-38.115588,144.656623,4855.0,2063.0,875.0,925.0,50.0,2015.0
FISHERIES ROAD,8253.5,10754.5,171460.5,-38.179776,145.314495,10129.0,7808.0,2300.0,2000.0,140.0,2015.0
FITZGERALD ROAD,11140.4,11348.5,172922.4,-37.7955332,144.7897866,14241.7,3267.4,8340.0,7560.0,1217.0,2015.0
FITZGERALDS ROAD,7963.16666667,8083.16666667,168826.5,-37.834033,144.783915,7513.16666667,5368.0,13166.6666667,12000.0,1808.33333333,2015.0
FITZROY STREET,9067.7,9104.4,170409.1,-37.860165,144.9767204,10829.4,4373.0,6210.0,5570.0,357.0,2015.0
FITZSIMONS LANE,7262.0,7763.0,168733.0,-37.741865,145.136343,8535.0,5976.0,28000.0,25000.0,1550.0,2015.0
FLEMINGTON ROAD,7002.85714286,6218.14285714,167419.285714,-37.7940702857,144.948044143,5444.92857143,2967.0,21785.7142857,19571.4285714,1081.42857143,2015.0
FLETCHER ROAD,6680.125,6975.75,168011.875,-38.1408375,145.1264,8236.125,6198.5,4725.0,4250.0,271.25,2015.0
FLETCHER STREET,6313.75,8314.75,169422.75,-37.755764,144.9241915,9804.5,7815.5,4600.0,4200.0,530.0,2015.0
FLINDERS STREET,7977.38461538,9417.92307692,170356.307692,-37.853409,144.940052077,10290.0384615,6483.30769231,11250.0,10250.0,1283.46153846,2015.0
FLOWERDALE ROAD,7320.5,6821.5,167849.5,-37.3978,145.274557,7389.5,5307.0,710.0,750.0,50.0,2015.0
FOORD STREET,11085.5,12586.5,174619.0,-36.008948,146.394132,15521.0,2678.0,1050.0,1100.0,230.0,2015.0
FOOTE STREET,8172.66666667,7233.16666667,168498.5,-37.6039183333,145.062754,6451.0,4124.66666667,5866.66666667,5400.0,393.333333333,2015.0
FOOTSCRAY ROAD,2860.21428571,2861.21428571,163049.642857,-37.8094725,144.933261857,3927.5,3469.0,17071.4285714,15214.2857143,1993.57142857,2015.0
FORBES STREET,5801.0,5802.0,166294.0,-37.845036,147.072372,8669.5,6134.0,460.0,485.0,25.0,2015.0
FOREST DRIVE,6452.5,8953.5,168923.0,-38.290733,145.016138,9960.0,7829.0,3800.0,3500.0,250.0,2015.0
FOREST ROAD,8383.83333333,8337.16666667,170151.833333,-37.983929,144.696441333,8519.5,6081.66666667,5800.0,5833.33333333,255.0,2015.0
FOREST STREET,7299.5,7479.0,167219.0,-37.354353,144.524611,6507.5,3795.0,670.0,710.0,65.0,2015.0
FOREST-PRINCES OUT RAMP,13868.5,13226.5,175927.5,-38.0575345,144.3880545,15553.0,2086.0,5100.0,5400.0,305.0,2015.0
FORREST STREET,4239.5,6240.5,167252.5,-37.783518,144.80951,9861.0,7830.0,4700.0,4250.0,545.0,2015.0
FORREST-APOLLO BAY ROAD,6809.0,7310.0,169306.0,-38.618474,143.706548,5606.75,2884.5,365.0,385.0,30.0,2015.0
FORSTER ROAD,6505.3,6642.0,167552.6,-37.8928034,145.1304442,6903.7,4397.0,4400.0,3920.0,252.0,2015.0
FORSYTH ROAD,8475.33333333,9095.33333333,170618.833333,-37.868803,144.73484,11063.3333333,5376.66666667,12326.6666667,10998.3333333,980.0,2015.0
FORTUNE STREET,7354.0,4855.0,165158.5,-36.058762,146.465231,5575.5,3419.0,310.0,330.0,40.0,2015.0
FOSTER STREET,3708.27272727,4345.63636364,164537.090909,-38.0114794545,145.550559727,6023.45454545,4400.90909091,10000.0,9009.09090909,631.818181818,2015.0
FOSTER-PROMONTORY ROAD,7055.0,7556.0,168585.0,-38.708094,146.167729,8079.0,5975.0,370.0,395.0,30.0,2015.0
FOUNDRY ROAD,7286.75,9537.75,170493.75,-37.7792145,144.830127,9963.75,7835.5,6300.0,5700.0,720.0,2015.0
FOXHOW ROAD,6748.5,5749.5,166672.0,-38.085226,143.393414,5636.0,3177.0,340.0,360.0,60.0,2015.0
FRANCIS STREET,2131.25,1632.25,161729.75,-37.819737,144.8775505,3894.5,3364.5,7475.0,6750.0,1350.0,2015.0
FRANKLIN STREET,5864.0,8531.66666667,168773.0,-37.807624,144.962288333,8164.66666667,7837.33333333,4500.0,4000.0,,2015.0
FRANKSTON-DANDENONG ROAD,7933.41666667,7398.66666667,168742.083333,-38.0793745833,145.178196375,9554.33333333,2538.66666667,14433.3333333,13016.6666667,888.333333333,2015.0
FRANKSTON-FLINDERS ROAD,7828.0,7606.12,168725.14,-38.31560312,145.13883064,8198.72,4764.76,4262.0,3810.0,345.6,2015.0
FRAWLEY ROAD,5476.0,7727.0,168000.75,-37.99863,145.2588875,9610.25,7839.5,6475.0,5850.0,417.5,2015.0
FREEMAN STREET,4233.5,6234.5,167117.5,-37.815408,144.990986,9668.0,7841.0,3500.0,3100.0,,2015.0
FRIEND IN HAND ROAD,7528.5,6708.0,168261.0,-38.121514,144.262739,7784.5,5892.0,140.0,145.0,10.0,2015.0
FULLARD ROAD,8850.5,6351.5,167472.0,-38.030681,145.303233,5317.0,3055.0,6050.0,5450.0,370.0,2015.0
FULLARTON ROAD,10114.25,10793.75,172776.25,-37.7294865,144.871673,12252.25,4937.5,5450.0,4925.0,295.0,2015.0
FURLONG ROAD,8115.38461538,8017.46153846,169020.384615,-37.7608887692,144.816589923,7238.61538462,4597.92307692,5253.84615385,4738.46153846,338.181818182,2015.0
FYANS STREET,7645.125,6021.125,166452.0,-38.16209775,144.35564225,5793.5,3459.25,8037.5,8562.5,617.5,2015.0
FYANSFORD-GHERINGHAP ROAD,7321.75,4822.75,164969.5,-38.1107005,144.264141,5511.25,3080.5,2450.0,2600.0,150.0,2015.0
GAFFNEY STREET,5747.125,5998.125,167049.375,-37.73207375,144.9444765,7090.875,4960.5,7362.5,6612.5,416.25,2015.0
GALLAGHERS ROAD,9597.0,10776.5,171569.0,-37.882953,145.177585,9862.5,7846.0,6750.0,6050.0,,2015.0
GANGELHOFF ROAD,8925.5,8605.0,170506.5,-37.48905,145.29888,7646.5,5304.0,1350.0,1450.0,125.0,2015.0
GAP ROAD,7681.33333333,7438.25,168635.916667,-37.5765803333,144.687806667,7639.66666667,5609.0,5866.66666667,5241.66666667,255.833333333,2015.0
GARDEN STREET,6069.36363636,8193.72727273,168709.090909,-38.1535473636,144.371994909,9441.54545455,7850.0,2281.81818182,2427.27272727,188.181818182,2015.0
GARDINER STREET,9406.5,10586.0,171518.5,-37.751187,145.35421,9865.5,7856.0,5850.0,5250.0,370.0,2015.0
GARRETS ROAD,8499.5,8500.5,170932.0,-38.21746,147.140433,8098.5,6048.0,705.0,745.0,100.0,2015.0
GATEHOUSE STREET,8449.0,10950.0,171618.0,-37.793938,144.954541,9659.5,7858.0,5750.0,5200.0,665.0,2015.0
GAVAN STREET,6006.25,4007.25,164711.0,-36.727634,146.95244725,5170.25,1642.5,1325.0,1425.0,115.0,2015.0
GEELONG RING,12542.0,12221.5,174158.0,-38.1563475,144.295226,14850.5,2124.0,15500.0,17000.0,1500.0,2015.0
GEELONG RING ROAD,12178.4166667,12066.25,173941.541667,-38.1182875833,144.322407375,14720.8333333,2047.33333333,12500.0,13375.0,1308.33333333,2015.0
GEELONG ROAD,5349.1,5073.9,165942.066667,-37.7856757333,144.625754667,5273.43333333,6518.06666667,17220.0,15690.0,1415.0,2015.0
GEELONG STREET,6589.5,6840.5,167527.75,-37.803727,144.882951,7935.25,5731.5,6100.0,5500.0,452.5,2015.0
GEELONG-BALLAN ROAD,11112.5,12613.5,174698.0,-37.821666,144.201234,5032.0,3077.0,455.0,485.0,75.0,2015.0
GEELONG-BARWON HEADS ROAD,5693.0,6194.0,167461.5,-38.26351,144.437337,5458.0,2839.0,5550.0,5850.0,315.0,2015.0
GEELONG-PORTARLINGTON ROAD,9290.0,7791.0,169054.5,-38.1303385,144.6207705,5396.0,2811.5,3225.0,3400.0,197.5,2015.0
GELANTIPY ROAD,7289.5,7469.0,167545.5,-37.310756,148.245879,6947.5,4632.0,65.0,65.0,5.0,2015.0
GELLIBRAND RIVER ROAD,8515.5,7516.5,169280.5,-38.595357,143.343019,5469.5,2891.0,25.0,25.0,0.0,2015.0
GELLIES ROAD,6177.0,8070.83333333,168424.166667,-37.582882,144.782802,9926.33333333,7860.0,3800.0,3500.0,250.0,2015.0
GEMBROOK ROAD,4969.83333333,5637.5,166510.5,-37.9774946667,145.538320333,7022.0,4515.0,7800.0,7000.0,580.0,2015.0
GEMBROOK-LAUNCHING PLACE ROAD,6624.5,5125.5,165775.5,-37.8757,145.593512,6843.5,4513.0,230.0,210.0,20.0,2015.0
GEMBROOK-TONIMBUK ROAD,5336.0,7337.0,168287.25,-37.963137,145.567835,9867.5,7862.5,3800.0,3500.0,250.0,2015.0
GEORGE STREET,7767.375,8563.0,169436.625,-37.7831065,145.1026935,8827.625,6695.25,5200.0,4650.0,467.5,2015.0
GERTRUDE STREET,8015.25,9855.5,170309.75,-37.80581,144.9777565,10020.5,7868.0,5725.0,5125.0,655.0,2015.0
GHERINGHAP STREET,6960.23076923,9268.92307692,181777.923077,-38.1484987692,144.357331,11325.4615385,7872.84615385,4384.61538462,4646.15384615,350.769230769,2015.0
GILBERT ROAD,7305.9,9178.3,169703.9,-37.7364742,144.9903656,9921.1,7880.0,6520.0,5930.0,756.0,2015.0
GILLIES STREET,7652.7,7875.1,168840.6,-37.5369219,143.822575,8643.3,4289.9,6945.0,7405.0,676.0,2015.0
GIPSY POINT ROAD,9043.0,6544.0,167408.0,-37.486171,149.671264,5693.5,2431.0,35.0,40.0,0.0,2015.0
GIRGARRE-RUSHWORTH ROAD,9451.5,9131.0,169872.0,-36.517239,144.98624,5820.5,4156.0,345.0,365.0,50.0,2015.0
GISBORNE ROAD,8066.7,7039.1,167940.3,-37.661925,144.4423294,5826.3,3549.6,5820.0,6210.0,724.0,2015.0
GISBORNE STREET,5307.0,7308.0,168445.75,-37.809554,144.9756485,9956.75,7884.5,5025.0,4475.0,,2015.0
GISBORNE-KILMORE ROAD,9726.0,9405.5,169996.0,-37.426393,144.720668,6480.5,4202.0,1650.0,1750.0,165.0,2015.0
GISBORNE-MELTON ROAD,8961.16666667,8747.83333333,170519.5,-37.562591,144.587149167,7732.5,5616.0,1666.66666667,1650.0,195.0,2015.0
GLADESVILLE BOULEVARD,6377.0,8378.0,169429.0,-38.063708,145.143815,9573.5,7887.0,5250.0,4650.0,,2015.0
GLADSTONE ROAD,9184.0,10804.0,171537.166667,-37.959866,145.206730333,9679.16666667,7889.0,6633.33333333,5933.33333333,758.333333333,2015.0
GLEN EIRA ROAD,7241.83333333,6969.0,167887.916667,-37.8789738333,145.014710333,6200.16666667,3865.5,7166.66666667,6458.33333333,415.0,2015.0
GLEN HUNTLY ROAD,8939.5,7735.125,168783.375,-37.88253575,144.985196,6337.875,3876.5,4200.0,3800.0,240.0,2015.0
GLEN IRIS ROAD,7104.25,8944.5,169140.0,-37.849748,145.068113,9710.0,7900.5,4300.0,3875.0,495.0,2015.0
GLENBURNIE ROAD,4391.0,6392.0,167162.5,-37.49389,145.06923,9839.0,7902.0,3800.0,3500.0,250.0,2015.0
GLENDINNING STREET,7280.5,4781.5,164953.0,-37.245843,141.839188,6019.0,3340.0,155.0,165.0,30.0,2015.0
GLENELG HIGHWAY,7113.02083333,8664.60416667,169113.833333,-37.67621125,142.558545625,9441.29166667,6877.125,920.0,976.25,174.583333333,2015.0
GLENFERN ROAD,5600.0,5351.0,166687.5,-37.90043675,145.299652,8797.75,6583.25,7500.0,7050.0,512.5,2015.0
GLENFERRIE ROAD,7443.22222222,6872.77777778,167807.777778,-37.8363752222,145.032917111,6349.88888889,3971.88888889,7327.77777778,6583.33333333,328.888888889,2015.0
GLENGALA ROAD,7515.5,9766.5,170577.25,-37.7884645,144.813455,9831.5,7905.5,7100.0,6400.0,810.0,2015.0
GLENGARRY-TYERS ROAD,3045.0,5046.0,165830.5,-38.144302,146.52594,6933.5,4582.0,1000.0,1050.0,150.0,2015.0
GLENHUNTLY ROAD,7199.26666667,8914.53333333,169798.2,-37.8871654,145.024001733,10156.6,7895.13333333,6246.66666667,5613.33333333,710.666666667,2015.0
GLENLEITH AVENUE,9435.0,10614.5,171626.5,-38.132559,144.353691,9878.0,7908.0,5600.0,5900.0,460.0,2015.0
GLENLYON ROAD,7105.25,8945.5,169141.75,-37.7725945,144.970887,9881.0,7909.5,5725.0,5150.0,655.0,2015.0
GLENORCHY-HORSHAM ROAD,5292.0,6293.0,167099.5,-36.766269,142.531623,5990.0,3589.0,225.0,235.0,45.0,2015.0
GLENROWAN-MYRTLEFORD ROAD,6612.57142857,6521.71428571,167353.428571,-36.4355238571,146.311459857,7157.28571429,4643.0,705.714285714,743.571428571,78.5714285714,2015.0
GLENROY ROAD,5001.71428571,6288.42857143,167389.714286,-37.7061727143,144.924763571,9595.28571429,7065.57142857,7085.71428571,6400.0,664.285714286,2015.0
GLOUCESTER AVENUE,7599.5,4600.5,164732.0,-35.683894,142.665544,4544.0,850.0,85.0,85.0,20.0,2015.0
GODFREY STREET,7744.83333333,6138.66666667,166790.166667,-36.1167753333,143.720603,6183.33333333,4082.0,361.666666667,383.333333333,48.3333333333,2015.0
GOLD STREET,12616.0,14617.0,207281.0,-37.791402,144.990428,16421.0,8861.0,4500.0,4000.0,,2015.0
GOLDSMITH STREET,7094.25,5595.25,167074.5,-37.2755505,143.515619,4650.0,877.5,700.0,745.0,170.0,2015.0
GOLF LINKS AVENUE,6379.5,8380.5,169432.0,-37.906675,145.091049,9889.0,7914.0,8500.0,7650.0,,2015.0
GOLF LINKS ROAD,9991.66666667,11635.5,173028.416667,-38.1799531667,145.157050333,12793.5,5233.83333333,3375.0,3041.66666667,338.333333333,2015.0
GORDON AVENUE,4788.75,6289.75,167196.25,-38.144709,144.352488,10066.0,7920.5,3150.0,3350.0,250.0,2015.0
GORDON ROAD,4780.0,5781.0,167225.5,-38.03243,145.511299,9582.5,7922.0,3800.0,3500.0,250.0,2015.0
GORDON STREET,9609.3,9453.1,170388.8,-37.79268,144.8892732,8315.6,5109.8,8550.0,7710.0,393.0,2015.0
GORGE ROAD,8023.5,7024.5,168113.5,-37.652191,145.097285,6904.5,4800.0,7050.0,6350.0,530.0,2015.0
GOROKE STREET,4927.83333333,3428.83333333,164553.5,-38.6267433333,145.721456333,4678.83333333,951.0,2883.33333333,3050.0,250.0,2015.0
GOUDIE STREET,6157.0,4658.0,165342.5,-35.400818,142.440033,6404.5,3751.0,30.0,30.0,10.0,2015.0
GOULBURN VALLEY FREEWAY,9065.33333333,10550.4444444,171847.111111,-36.7325822778,145.221377278,11388.1111111,5072.11111111,2942.77777778,3116.66666667,643.888888889,2015.0
GOULBURN VALLEY HIGHWAY,7245.55357143,8249.08928571,168851.642857,-36.7118370714,145.370096946,9148.46428571,6550.60714286,1863.57142857,1971.60714286,317.678571429,2015.0
GOURLAY ROAD,9432.5,10612.0,171520.5,-37.70714,144.741319,10343.0,7924.0,7850.0,7050.0,,2015.0
GOVERNOR ROAD,8344.5,7345.5,167819.0,-38.009529,145.122553,5961.5,3473.0,9600.0,8600.0,835.0,2015.0
GOWER STREET,8936.75,10777.0,171599.0,-37.741271,145.01144,9835.0,7925.5,3700.0,3350.0,,2015.0
GRAHAM ROAD,6859.5,5360.5,165434.0,-36.298844,144.992353,6461.5,4123.0,1300.0,1400.0,225.0,2015.0
GRAHAM STREET,8039.5,9129.75,169769.75,-37.839537,144.93975,8446.0,6427.0,4730.0,4270.0,955.0,2015.0
GRAHAMVALE ROAD,8019.75,8270.75,169906.0,-36.3409355,145.4316425,8355.5,6220.5,2300.0,2425.0,507.5,2015.0
GRAMPIANS ROAD,7034.53333333,5302.2,165913.066667,-37.1550818667,142.519859333,5510.86666667,2355.26666667,398.0,422.666666667,49.3333333333,2015.0
GRAND BOULEVARD,12888.5,12568.0,174214.5,-37.584047,144.93965,15624.5,2393.0,8550.0,7700.0,,2015.0
GRAND RIDGE EAST ROAD,8845.25,8685.5,170794.0,-38.4236135,146.184025,8532.75,6195.5,255.0,270.0,30.0,2015.0
GRAND RIDGE ROAD,6185.0,4186.0,164844.75,-38.415171,146.6008135,5413.25,1836.0,32.5,35.0,5.0,2015.0
GRAND RIDGE WEST ROAD,4850.0,3351.0,164114.0,-38.398777,146.149471,4257.5,4125.0,1700.0,1800.0,240.0,2015.0
GRANGE ROAD,8880.76923077,8222.38461538,169685.153846,-37.8407698462,145.032221308,7924.53846154,5510.15384615,10130.7692308,9176.92307692,451.538461538,2015.0
GRANT ROAD,5009.0,6010.0,167182.0,-38.2115,145.17887,9585.5,7930.0,3500.0,3100.0,220.0,2015.0
GRANT STREET,6973.91666667,6224.91666667,167094.083333,-37.9472491667,144.093166667,6509.0,3963.0,4379.16666667,4485.83333333,327.5,2015.0
GRANTHAM STREET,8655.0,8656.0,170896.5,-37.772923,144.949316,8570.0,6205.0,7300.0,6600.0,420.0,2015.0
GRANTS ROAD,6388.0,8389.0,169584.5,-37.5241965,145.087035,9637.25,7932.5,2070.0,1902.5,132.5,2015.0
GRANTULLA ROAD,12331.0,14332.0,175186.0,-37.898936,145.392919,13424.0,7934.0,3800.0,3500.0,250.0,2015.0
GRATTAN STREET,6752.8,8125.2,168885.2,-37.8003458,144.9632714,9846.7,7937.0,8400.0,7550.0,950.0,2015.0
GRAYDENS ROAD,6909.625,8285.625,169159.75,-38.2847175,145.16349525,9164.75,7227.25,4462.5,4000.0,307.5,2015.0
GREAT ALPINE ROAD,6554.0,4849.11764706,165548.117647,-36.6776714412,146.860786088,5651.85294118,1669.70588235,1394.70588235,1473.23529412,140.0,2015.0
GREAT OCEAN ROAD,8040.48148148,6189.62962963,166812.685185,-38.567499037,143.636174574,5504.81481481,2711.2037037,1931.11111111,2046.11111111,161.851851852,2015.0
GREAT RYRIE STREET,9623.0,10802.5,171676.0,-37.824305,145.237382,9692.0,7944.0,1900.0,1700.0,215.0,2015.0
GREAVES ROAD,8053.75,9894.0,170443.75,-38.0572365,145.3171115,9685.25,7945.5,5250.0,4700.0,340.0,2015.0
GREAVES STREET,7235.0,7575.25,168638.25,-38.2379735,145.334005,8367.75,6328.0,2237.5,2050.0,50.0,2015.0
GREEN GULLY ROAD,8483.1,10055.5,170987.1,-37.7154276,144.8294964,9820.4,7535.8,11500.0,10550.0,1178.0,2015.0
