OBJECTID,LOCATION_ID,MIDPNT_LAT,MIDPNT_LON,HMGNS_FLOW_ID,HMGNS_LNK_ID,HMGNS_LNK_DESC,FLOW,ALLVEHS_MMW,ALLVEH_CALC,ALLVEHS_AADT,TRUCKS_AADT,TRUCK_CALC,PER_TRUCKS,TWO_WAY_AADT,ALLVEH_AMPEAK,ALLVEH_PMPEAK,GROWTH_RATE,CI,YR,LABEL
324,160033,-37.770388,144.795288,358,412, BALLARAT ROAD btwn WESTERN RING ROAD & WESTERN RING ROAD,EAST BOUND,26000,E,24000,1000,E,5%,"49,000",N/A,N/A,0.9%,+/-0.5%,2015,"24,000* (4% 1,000*) EAST BOUND"
325,160037,-37.780139,144.856306,165,421, BALLARAT ROAD btwn DUKE STREET & ASHLEY STREET,EAST BOUND,25000,A,22000,1200,E,6%,"43,000","1,900","1,400",0.5%,+/-0.4%,2015,"22,000 (5% 1,200*) EAST BOUND"
326,159724,-37.848739,145.045991,552,7371, MONASH FREEWAY btwn Toorak Rd & Bourke Rd,EAST BOUND,87000,A,78000,8700,E,13%,"158,000","4,900","6,300",2%,+/-0.5%,2015,"78,000 (11% 8,700*) EAST BOUND"
327,159729,-37.886196,145.106377,187,8212, MONASH FREEWAY btwn Warrigal Rd off & Huningdale Rd,EAST BOUND,95000,A,85000,6900,E,9%,"170,000","6,200","6,800",2.2%,+/-0.7%,2015,"85,000 (8% 6,900*) EAST BOUND"
328,159737,-38.007104,145.29988,193,398, MONASH FREEWAY btwn MONASH FREEWAY Onramp & ERNST WANKE ROAD,SOUTH EAST BOUND,44000,A,40000,3900,E,11%,"82,000","2,600","3,400",4.4%,+/-0.5%,2015,"40,000 (10% 3,900*) SOUTH EAST BOUND"
329,159746,-37.846702,145.04089,368,7264, MONASH FREEWAY btwn MONASH FREEWAY Offramp & TOORAK ROAD,SOUTH EAST BOUND,86000,E,78000,8600,E,13%,"154,000",N/A,N/A,2.2%,+/-0.2%,2015,"78,000* (11% 8,600*) SOUTH EAST BOUND"
330,159750,-37.88427,145.09431,369,8102, MONASH FREEWAY btwn MONASH FREEWAY Offramp & WARRIGAL ROAD,EAST BOUND,92000,E,83000,6700,E,9%,"166,000",N/A,N/A,2%,+/-0.6%,2015,"83,000* (8% 6,700*) EAST BOUND"
331,159755,-37.895516,145.146182,189,84, MONASH FREEWAY btwn MONASH FREEWAY Offramp & BLACKBURN ROAD,SOUTH EAST BOUND,97000,E,87000,7100,E,9%,"172,000",N/A,N/A,2.1%,+/-0.5%,2015,"87,000* (8% 7,100*) SOUTH EAST BOUND"
332,159759,-37.958158,145.223184,376,295, MONASH FREEWAY btwn STUD ROAD & MONASH FREEWAY Onramp,SOUTH EAST BOUND,80000,E,72000,5800,E,9%,"145,000",N/A,N/A,2.3%,+/-0.3%,2015,"72,000* (8% 5,800*) SOUTH EAST BOUND"
333,159767,-37.997185,145.272127,557,354, MONASH FREEWAY btwn BELGRAVE-HALLAM ROAD & MONASH FREEWAY Onramp,EAST BOUND,47000,E,42000,4200,E,11%,"90,000",N/A,N/A,3.7%,+/-0.4%,2015,"42,000* (10% 4,200*) EAST BOUND"
334,159325,-38.458594,146.73252,244,3957, YARRAM-TRARALGON ROAD btwn SOUTH GIPPSLAND HIGHWAY & CARRAJUNG-WOODSIDE ROAD,SOUTH BOUND,620,A,660,60,A,12%,"1,400",60,80,2.8%,+/-0.8%,2015,660 (10% 60*) SOUTH BOUND
335,159783,-37.132742,145.592738,390,885, MAROONDAH LINK HIGHWAY btwn CATHKIN-MANSFIELD ROAD & MAROONDAH HIGHWAY,SOUTH BOUND,1300,E,1400,160,E,14%,"2,900",N/A,N/A,4.3%,+/-1.5%,2015,"1,400* (11% 160*) SOUTH BOUND"
336,159787,-37.989181,145.130148,569,1074, LOWER DANDENONG ROAD btwn HOWARD ROAD & CENTRE DANDENONG ROAD,EAST BOUND,17000,E,15000,870,E,6%,"30,000",N/A,N/A,0.8%,+/-0.2%,2015,"15,000* (5% 870*) EAST BOUND"
337,159792,-37.990172,145.213768,206,1144, FOSTER STREET btwn CHELTENHAM ROAD & LONSDALE STREET,EAST BOUND,9900,E,8900,480,E,6%,"22,000",N/A,N/A,-0.4%,+/-0.3%,2015,"8,900* (5% 480*) EAST BOUND"
338,159811,-37.696429,144.603702,391,942, FERRIS ROAD btwn WESTERN HIGHWAY Offramp & WESTERN FREEWAY,NORTH BOUND,12000,E,10000,1000,E,11%,"19,000",N/A,N/A,0.5%,+/-0.2%,2015,"10,000* (10% 1,000*) NORTH BOUND"
339,159816,-37.90094,145.015701,24,1166, NORTH ROAD btwn KOOYONG ROAD & HAWTHORN ROAD,EAST BOUND,17000,A,15000,850,E,6%,"31,000","1,000","1,300",-0.5%,+/-0.2%,2015,"15,000 (5% 850*) EAST BOUND"
340,159820,-37.907666,145.070259,209,1236, NORTH ROAD btwn CROSBIE ROAD & POATH ROAD,EAST BOUND,19000,A,17000,970,E,6%,"34,000","1,300","1,300",-0.4%,+/-0.2%,2015,"17,000 (5% 970*) EAST BOUND"
341,159822,-37.911738,145.104701,27,1283, NORTH ROAD btwn HUNTINGDALE ROAD & HUNTINGDALE ROAD,EAST BOUND,21000,E,19000,1200,E,7%,"37,000",N/A,N/A,-0.2%,+/-0.2%,2015,"19,000* (6% 1,200*) EAST BOUND"
342,159824,-37.882567,145.090322,579,1332, WARRIGAL ROAD btwn MONASH FREEWAY Offramp & MONASH FREEWAY,SOUTH BOUND,28000,E,25000,1600,E,7%,"47,000",N/A,N/A,-0.3%,+/-0.9%,2015,"25,000* (6% 1,600*) SOUTH BOUND"
343,159826,-37.941593,145.079111,29,1402, WARRIGAL ROAD btwn SOUTH ROAD & COCHRANES ROAD,SOUTH BOUND,18000,A,16000,1000,E,8%,"34,000","1,400","1,300",-1.1%,+/-0.3%,2015,"16,000 (7% 1,000*) SOUTH BOUND"
344,159830,-37.699508,144.79163,22,1032, KEILOR-MELTON ROAD btwn KINGS ROAD & SUNSHINE AVENUE,EAST BOUND,22000,E,20000,520,E,3%,"37,000",N/A,N/A,0.8%,+/-1%,2015,"20,000* (3% 520*) EAST BOUND"
345,159834,-37.993718,145.169184,398,1094, CHELTENHAM ROAD btwn CHAPEL ROAD & KINGSCLERE AVENUE,EAST BOUND,19000,A,17000,940,E,6%,"35,000","1,200","1,700",0.2%,+/-1.1%,2015,"17,000 (5% 940*) EAST BOUND"
346,159838,-37.903867,145.039398,402,1200, NORTH ROAD btwn BOORAN ROAD & GRANGE ROAD,EAST BOUND,18000,A,16000,910,E,6%,"32,000","1,200","1,400",-0.7%,+/-0.2%,2015,"16,000 (5% 910*) EAST BOUND"
347,159843,-37.911307,145.100754,575,1271, NORTH ROAD btwn MORONEY STREET & NORTH ROAD,EAST BOUND,24000,E,22000,1300,E,7%,"44,000",N/A,N/A,1.3%,+/-0.6%,2015,"22,000* (6% 1,300*) EAST BOUND"
348,159846,-37.859579,145.093981,211,1322, WARRIGAL ROAD btwn HIGHBURY ROAD & HIGH STREET ROAD,SOUTH BOUND,17000,A,15000,850,E,6%,"28,000","1,100","1,100",-1.5%,+/-1.9%,2015,"15,000 (5% 850*) SOUTH BOUND"
349,159850,-37.903942,145.086131,408,1380, WARRIGAL ROAD btwn ATHERTON ROAD & NORTH ROAD,SOUTH BOUND,19000,A,17000,950,E,6%,"40,000","1,200","1,300",1.2%,+/-2.1%,2015,"17,000 (5% 950*) SOUTH BOUND"
350,159343,-38.00144,141.444199,473,6930, PRINCES HIGHWAY WEST btwn DARTMOOR-HAMILTON ROAD & PORTLAND-CASTERTON ROAD,SOUTH EAST BOUND,840,E,890,290,E,40%,"1,800",N/A,N/A,3.8%,+/-1.5%,2015,890* (32% 290*) SOUTH EAST BOUND
351,159855,-37.797949,144.993281,32,1470, HODDLE STREET btwn ALEXANDRA PARADE & JOHNSTON STREET,SOUTH BOUND,42000,A,38000,1500,E,5%,"77,000","3,500","2,300",-0.6%,+/-1.2%,2015,"38,000 (4% 1,500*) SOUTH BOUND"
352,159859,-37.823874,144.98897,415,1525, PUNT ROAD btwn BRUNTON AVENUE & SWAN STREET,SOUTH BOUND,38000,A,34000,850,E,3%,"72,000","2,300","2,300",-0.2%,+/-0.8%,2015,"34,000 (2% 850*) SOUTH BOUND"
353,159868,-37.842005,144.985777,584,1585, PUNT ROAD btwn TOORAK ROAD & COMMERCIAL ROAD,SOUTH BOUND,17000,A,15000,840,E,6%,"30,000",950,"1,100",-2%,+/-0.5%,2015,"15,000 (5% 840*) SOUTH BOUND"
354,159872,-37.904319,145.236839,39,1637, STUD ROAD btwn FERNTREE GULLY ROAD & KELLETTS ROAD,SOUTH BOUND,21000,A,19000,660,E,4%,"46,000","1,100","1,600",-2.9%,+/-1%,2015,"19,000 (3% 660*) SOUTH BOUND"
355,159876,-37.974371,145.222845,590,2172, STUD ROAD btwn HEATHERTON ROAD & DAVID STREET,SOUTH BOUND,18000,A,16000,840,E,6%,"33,000","1,600","1,000",-1.9%,+/-0.7%,2015,"16,000 (5% 840*) SOUTH BOUND"
356,159879,-38.092836,145.178248,224,2753, FRANKSTON-DANDENONG ROAD btwn WEDGE ROAD & HALL ROAD,SOUTH WEST BOUND,14000,E,13000,680,E,6%,"26,000",N/A,N/A,-0.2%,+/-0.6%,2015,"13,000* (5% 680*) SOUTH WEST BOUND"
357,159883,-38.130128,145.131675,226,2826, OVERTON ROAD btwn DANDENONG ROAD & DANDENONG ROAD,WEST BOUND,4900,E,4400,240,E,6%,"8,700",N/A,N/A,0.8%,+/-0.3%,2015,"4,400* (5% 240*) WEST BOUND"
358,159887,-37.779263,145.455842,596,3062, WARBURTON HIGHWAY btwn RUSSELL ROAD & MONBULK-SEVILLE ROAD,EAST BOUND,8600,E,7700,450,E,7%,"16,000",N/A,N/A,0.5%,+/-0.2%,2015,"7,700* (6% 450*) EAST BOUND"
359,159891,-37.761969,145.647071,48,3148, WARBURTON HIGHWAY btwn UNNAMED & UNNAMED,NORTH EAST BOUND,3700,E,3300,190,E,7%,"6,500",N/A,N/A,0.5%,+/-0.2%,2015,"3,300* (6% 190*) NORTH EAST BOUND"
360,159895,-37.808276,144.924202,428,3436, FOOTSCRAY ROAD btwn DOCK LINK ROAD & WESTERN LINK TOLLWAY,EAST BOUND,18000,E,16000,2600,E,19%,"32,000",N/A,N/A,-0%,+/-0.5%,2015,"16,000* (16% 2,600*) EAST BOUND"
361,159899,-37.822722,144.949219,429,3531, WURUNDJERI WAY btwn FLINDERS STREET & MONTAGUE STREET,SOUTH WEST BOUND,30000,A,27000,1500,E,6%,"44,000","2,100","2,200",-0.3%,+/-2%,2015,"27,000 (5% 1,500*) SOUTH WEST BOUND"
362,159905,-37.69894,145.058661,236,3648, PLENTY ROAD btwn SETTLEMENT ROAD & GRIMSHAW STREET,SOUTH BOUND,30000,E,27000,1200,E,5%,"55,000",N/A,N/A,-0.2%,+/-0.2%,2015,"27,000* (5% 1,200*) SOUTH BOUND"
363,159908,-37.744901,145.022201,434,3736, ALBERT STREET btwn GOWER STREET & BELL STREET,SOUTH BOUND,15000,A,13000,750,E,6%,"27,000","1,200",970,1.3%,+/-1.5%,2015,"13,000 (5% 750*) SOUTH BOUND"
364,159912,-38.250075,146.572023,241,3926, HYLAND HIGHWAY btwn BARTONS LANE & TRARALGON CREEK ROAD,EAST BOUND,1700,E,1800,230,E,15%,"3,500",N/A,N/A,4.5%,+/-1.3%,2015,"1,800* (13% 230*) EAST BOUND"
365,159916,-38.398777,146.149471,435,4125, GRAND RIDGE WEST ROAD btwn WEMBRIDGES ROAD & RIDGWAY STREET,SOUTH EAST BOUND,1700,E,1800,250,E,17%,"3,600",N/A,N/A,1.3%,+/-0.3%,2015,"1,800* (13% 250*) SOUTH EAST BOUND"
366,159920,-38.234825,146.376991,248,4214, MORWELL-THORPDALE ROAD btwn PRINCES FREEWAY EAST & PRINCES FREEWAY EAST,EAST BOUND,2700,E,2900,130,E,6%,"6,500",N/A,N/A,1.7%,+/-0.2%,2015,"2,900* (5% 130*) EAST BOUND"
367,159922,-36.740799,144.13073,441,4431, CALDER ALTERNATIVE HIGHWAY btwn BENDIGO-ST ARNAUD ROAD & HIGH STREET,SOUTH BOUND,2100,E,2200,440,E,24%,"4,300",N/A,N/A,3.2%,+/-0.7%,2015,"2,200* (20% 440*) SOUTH BOUND"
368,159924,-38.092391,145.236816,252,4487, DANDENONG-HASTINGS ROAD btwn THOMPSONS ROAD & HALL ROAD,SOUTH BOUND,15000,E,13000,860,E,7%,"28,000",N/A,N/A,-1.7%,+/-0.8%,2015,"13,000* (6% 860*) SOUTH BOUND"
369,159927,-38.245782,145.214932,449,4559, DANDENONG-HASTINGS ROAD btwn BUNGOWER ROAD & MCKIRDYS ROAD,SOUTH BOUND,6500,E,5800,1300,E,26%,"11,000",N/A,N/A,0.3%,+/-0.5%,2015,"5,800* (22% 1,300*) SOUTH BOUND"
370,159931,-37.810501,145.228984,452,4716, RINGWOOD BYPASS btwn RINGWOOD STREET & WARRANDYTE ROAD,EAST BOUND,24000,E,22000,1200,E,6%,"27,000",N/A,N/A,22.2%,+/-6.7%,2015,"22,000* (5% 1,200*) EAST BOUND"
371,159935,-37.920935,145.178749,454,4876, WELLINGTON ROAD btwn MONASH FREEWAY Offramp & MONASH FREEWAY Onramp,EAST BOUND,27000,E,25000,1300,E,6%,"47,000",N/A,N/A,1.2%,+/-0.4%,2015,"25,000* (5% 1,300*) EAST BOUND"
372,159939,-37.998332,145.252712,455,5136, SOUTH GIPPSLAND FREEWAY btwn SOUTH GIPPSLAND FREEWAY Onramp & SOUTH GIPPSLAND FREEWAY,SOUTH BOUND,41000,A,37000,3600,E,11%,"37,000","2,900","3,000",0.6%,+/-2%,2015,"37,000 (10% 3,600*) SOUTH BOUND"
373,159479,-37.364854,143.168814,533,341, WESTERN HIGHWAY btwn GEELONG ROAD & OLD SHIRLEY ROAD,EAST BOUND,2800,A,3000,810,E,33%,"6,000",210,270,2%,+/-0.3%,2015,"3,000 (27% 810*) EAST BOUND"
374,160038,-38.188522,146.283915,129,166, PRINCES FREEWAY EAST btwn PRINCES FREEWAY EAST Town Bound & HAGENS TRACK,SOUTH BOUND,1900,E,2000,250,E,15%,"4,000",N/A,N/A,1.8%,+/-0.3%,2015,"2,000* (12% 250*) SOUTH BOUND"
375,160050,-38.209568,146.320324,678,248, PRINCES FREEWAY EAST btwn PRINCES HIGHWAY EAST Offramp & PRINCES HIGHWAY EAST Offramp,SOUTH WEST BOUND,1900,E,2000,250,E,15%,"4,000",N/A,N/A,1.8%,+/-0.3%,2015,"2,000* (12% 250*) SOUTH WEST BOUND"
376,160067,-36.360368,141.109424,686,301, WESTERN HIGHWAY btwn SERVICETON NORTH-TELOPEA DOWNS ROAD & COMMERCIAL STREET,EAST BOUND,1100,A,1100,500,A,53%,"2,300",70,80,1%,+/-1%,2015,"1,100 (43% 500*) EAST BOUND"
377,160071,-36.333968,141.661697,338,311, NELSON STREET btwn QUEEN STREET & NELSON STREET,EAST BOUND,1500,E,1600,580,E,45%,"3,200",N/A,N/A,-1.5%,+/-1.4%,2015,"1,600* (36% 580*) EAST BOUND"
378,160075,-36.708976,142.19318,342,319, DIMBOOLA ROAD btwn JENKINSON AVENUE & BAILLIE STREET,EAST BOUND,2800,E,3000,870,E,36%,"6,100",N/A,N/A,1.4%,+/-0.3%,2015,"3,000* (29% 870*) EAST BOUND"
379,160079,-36.740188,142.213685,344,328, STAWELL ROAD btwn STAWELL ROAD & OSBORNE ROAD,SOUTH EAST BOUND,5000,E,5300,1100,E,27%,"11,000",N/A,N/A,2.1%,+/-0.6%,2015,"5,300* (22% 1,100*) SOUTH EAST BOUND"
380,160089,-37.162123,142.864165,150,337, WESTERN HIGHWAY btwn ARARAT-STAWELL ROAD & MAIN DIVIDE ROAD,SOUTH EAST BOUND,3000,E,3100,800,E,31%,"6,400",N/A,N/A,0.8%,+/-0.7%,2015,"3,100* (25% 800*) SOUTH EAST BOUND"
381,160092,-37.481062,143.723146,346,346, WESTERN FREEWAY btwn OLD WESTERN HIGHWAY & WESTERN FREEWAY,EAST BOUND,2500,E,2700,850,E,38%,"5,500",N/A,N/A,3.1%,+/-0.6%,2015,"2,700* (31% 850*) EAST BOUND"
382,160096,-37.518086,143.835451,152,357, WESTERN FREEWAY btwn WESTERN HIGHWAY Onramp & WESTERN HIGHWAY Offramp,EAST BOUND,7300,E,7700,1700,E,28%,"15,000",N/A,N/A,2.4%,+/-0.3%,2015,"7,700* (22% 1,700*) EAST BOUND"
383,160100,-37.56118,143.945381,696,366, WESTERN HIGHWAY btwn WESTERN FREEWAY & WESTERN FREEWAY,EAST BOUND,10000,E,10000,1600,E,18%,"20,000",N/A,N/A,1.5%,+/-0.4%,2015,"10,000* (15% 1,600*) EAST BOUND"
384,160103,-37.597151,144.258575,697,377, WESTERN FREEWAY btwn WESTERN HIGHWAY Offramp & OLD MELBOURNE ROAD,EAST BOUND,9900,E,10000,1500,E,18%,"20,000",N/A,N/A,3%,+/-0.3%,2015,"10,000* (15% 1,500*) EAST BOUND"
385,160107,-37.665387,144.400009,158,385, WESTERN FREEWAY btwn WESTERN HIGHWAY Onramp & WESTERN HIGHWAY Offramp,EAST BOUND,11000,E,12000,1400,E,15%,"23,000",N/A,N/A,3.1%,+/-0.7%,2015,"12,000* (12% 1,400*) EAST BOUND"
386,160111,-37.745571,144.701683,702,404, WESTERN FREEWAY btwn HOPKINS ROAD & WESTERN HIGHWAY Onramp,EAST BOUND,31000,E,28000,2700,E,11%,"54,000",N/A,N/A,4.2%,+/-0.3%,2015,"28,000* (10% 2,700*) EAST BOUND"
387,160115,-37.777895,144.836609,708,418, BALLARAT ROAD btwn HARVESTER ROAD & CORNWALL ROAD,EAST BOUND,24000,E,22000,1200,E,6%,"43,000",N/A,N/A,1%,+/-0.3%,2015,"22,000* (5% 1,200*) EAST BOUND"
388,159702,-37.8526,145.054322,2,7581, MONASH FREEWAY btwn MONASH FREEWAY Offramp & BURKE ROAD,EAST BOUND,91000,E,82000,6600,E,9%,"166,000",N/A,N/A,2.3%,+/-0.5%,2015,"82,000* (8% 6,600*) EAST BOUND"
389,159753,-38.365631,142.494737,202,842, WARRNAMBOOL-MORTLAKE ROAD btwn CONHEADYS ROAD & BANYAN STREET,SOUTH BOUND,3900,E,4100,240,E,7%,"8,000",N/A,N/A,1.8%,+/-0.2%,2015,"4,100* (6% 240*) SOUTH BOUND"
390,159758,-37.694297,144.604082,392,957, FERRIS ROAD btwn WESTERN FREEWAY & WESTERN HIGHWAY Offramp,NORTH BOUND,12000,E,10000,1000,E,11%,"19,000",N/A,N/A,0.5%,+/-0.2%,2015,"10,000* (10% 1,000*) NORTH BOUND"
391,159766,-37.906191,145.057838,403,1232, NORTH ROAD btwn KOORNANG ROAD & EAST BOUNDARY ROAD,EAST BOUND,18000,A,16000,910,E,6%,"36,000","1,200","1,300",-0.3%,+/-0.2%,2015,"16,000 (5% 910*) EAST BOUND"
392,159771,-37.911457,145.102119,405,1278, NORTH ROAD btwn HUNTINGDALE ROAD & HAUGHTON ROAD,EAST BOUND,23000,E,20000,1200,E,7%,"40,000",N/A,N/A,0.6%,+/-0.4%,2015,"20,000* (6% 1,200*) EAST BOUND"
393,159777,-37.877851,145.091163,212,1330, WARRIGAL ROAD btwn BATESFORD ROAD & WAVERLEY ROAD,SOUTH BOUND,17000,A,15000,860,E,6%,"29,000","1,100","1,200",-1.4%,+/-0.5%,2015,"15,000 (5% 860*) SOUTH BOUND"
394,159781,-37.927766,145.081694,580,1389, WARRIGAL ROAD btwn CENTRE ROAD & OLD DANDENONG ROAD,SOUTH BOUND,17000,E,15000,1000,E,8%,"33,000",N/A,N/A,-3%,+/-1.2%,2015,"15,000* (7% 1,000*) SOUTH BOUND"
395,159786,-37.794731,144.993875,411,1425, HODDLE STREET btwn ALEXANDRA PARADE & EASTERN FREEWAY Onramp,SOUTH BOUND,19000,E,17000,950,E,6%,"34,000",N/A,N/A,-0.2%,+/-0.2%,2015,"17,000* (5% 950*) SOUTH BOUND"
396,159790,-37.985701,145.101761,23,1053, LOWER DANDENONG ROAD btwn WARREN ROAD & BOUNDARY ROAD,EAST BOUND,13000,E,11000,630,E,6%,"23,000",N/A,N/A,1%,+/-0.3%,2015,"11,000* (5% 630*) EAST BOUND"
397,159796,-37.90176,145.022583,207,1178, NORTH ROAD btwn HAWTHORN ROAD & BAMBRA ROAD,EAST BOUND,17000,A,15000,870,E,6%,"31,000","1,000","1,300",-0.9%,+/-0.4%,2015,"15,000 (5% 870*) EAST BOUND"
398,159800,-37.909792,145.087639,573,1254, NORTH ROAD btwn WARRIGAL ROAD & GOLF ROAD,EAST BOUND,20000,A,18000,1000,E,6%,"31,000","1,500","1,400",-1.9%,+/-1.3%,2015,"18,000 (5% 1,000*) EAST BOUND"
399,159804,-37.913936,145.124507,28,1305, NORTH ROAD btwn CLAYTON ROAD & DANDENONG ROAD,EAST BOUND,22000,E,19000,1200,E,7%,"39,000",N/A,N/A,0.5%,+/-0.3%,2015,"19,000* (6% 1,200*) EAST BOUND"
400,159808,-37.883147,145.090167,406,1348, WARRIGAL ROAD btwn MONASH FREEWAY & MONASH FREEWAY Offramp,SOUTH BOUND,28000,E,25000,1600,E,7%,"47,000",N/A,N/A,-0.3%,+/-0.9%,2015,"25,000* (6% 1,600*) SOUTH BOUND"
401,159813,-37.951525,145.077109,581,1420, WARRIGAL ROAD btwn KEYS ROAD & KINGSTON ROAD,SOUTH BOUND,12000,E,11000,610,E,6%,"30,000",N/A,N/A,-4.1%,+/-1.2%,2015,"11,000* (5% 610*) SOUTH BOUND"
402,159817,-37.808386,144.991572,413,1490, HODDLE STREET btwn LANGRIDGE STREET & VICTORIA PARADE,SOUTH BOUND,38000,E,34000,1100,E,4%,"65,000",N/A,N/A,-0.9%,+/-0.4%,2015,"34,000* (3% 1,100*) SOUTH BOUND"
403,159828,-37.826232,144.98855,34,1536, PUNT ROAD btwn SOUTHERN LINK TOLLWAY & SOUTHERN LINK TOLLWAY Offramp,SOUTH BOUND,29000,E,26000,570,E,2%,"52,000",N/A,N/A,-0.9%,+/-0.4%,2015,"26,000* (2% 570*) SOUTH BOUND"
404,159833,-37.849504,144.984387,585,1606, PUNT ROAD btwn GREVILLE STREET & HIGH STREET,SOUTH BOUND,16000,A,15000,830,E,6%,"30,000",800,"1,200",-1.8%,+/-0.5%,2015,"15,000 (5% 830*) SOUTH BOUND"
405,159837,-37.928793,145.232913,40,1658, STUD ROAD btwn WELLINGTON ROAD & BERGINS ROAD,SOUTH BOUND,20000,E,18000,1500,E,10%,"36,000",N/A,N/A,-2.8%,+/-1.3%,2015,"18,000* (8% 1,500*) SOUTH BOUND"
406,159841,-37.98754,145.21989,223,2377, FOSTER STREET btwn STUD ROAD & MCCRAE STREET,SOUTH WEST BOUND,15000,E,13000,750,E,6%,"28,000",N/A,N/A,-0.2%,+/-0.2%,2015,"13,000* (5% 750*) SOUTH WEST BOUND"
407,159845,-38.124171,145.140444,421,2775, FRANKSTON-DANDENONG ROAD btwn KLAUER STREET & MORNINGTON PENINSULA ROUTE Offramp,SOUTH WEST BOUND,7300,E,6500,290,E,5%,"13,000",N/A,N/A,-0.2%,+/-0.2%,2015,"6,500* (5% 290*) SOUTH WEST BOUND"
408,159849,-37.781552,145.431946,595,3040, WARBURTON HIGHWAY btwn CLEGG ROAD & BEENAK ROAD,EAST BOUND,7500,E,6700,430,E,7%,"13,000",N/A,N/A,0.4%,+/-0.2%,2015,"6,700* (6% 430*) EAST BOUND"
409,159853,-37.781251,145.608419,424,3128, MAIN ROAD btwn WARBURTON HIGHWAY & LITTLE YARRA ROAD,EAST BOUND,4000,E,3600,320,E,10%,"7,600",N/A,N/A,-0.5%,+/-0.6%,2015,"3,600* (9% 320*) EAST BOUND"
410,159857,-37.821031,144.888992,49,3370, FRANCIS STREET btwn WILLIAMSTOWN ROAD & HYDE STREET,EAST BOUND,7600,A,6800,1500,E,25%,"16,000",570,470,0.7%,+/-1.1%,2015,"6,800 (22% 1,500*) EAST BOUND"
411,159864,-37.809261,144.933479,53,3458, FOOTSCRAY ROAD btwn WESTERN LINK TOLLWAY Onramp & WESTERN LINK TOLLWAY,EAST BOUND,18000,E,16000,2700,E,19%,"30,000",N/A,N/A,-0.1%,+/-0.2%,2015,"16,000* (16% 2,700*) EAST BOUND"
412,159866,-37.686651,145.06792,601,3629, PLENTY ROAD btwn METROPOLITAN RING ROAD Offramp & METROPOLITAN RING ROAD Offramp,SOUTH WEST BOUND,29000,E,26000,2700,E,12%,"51,000",N/A,N/A,1.2%,+/-0.2%,2015,"26,000* (10% 2,700*) SOUTH WEST BOUND"
413,159870,-37.73784,145.02383,433,3714, ALBERT STREET btwn WOOD STREET & MURRAY ROAD,SOUTH BOUND,16000,A,14000,820,E,6%,"26,000","1,500",940,0.7%,+/-0.4%,2015,"14,000 (5% 820*) SOUTH BOUND"
414,159875,-38.24854,146.548312,239,3904, HYLAND HIGHWAY btwn MATTINGLEY HILL ROAD & MATTINGLEY HILL ROAD,SOUTH EAST BOUND,1700,E,1800,230,E,15%,"3,500",N/A,N/A,4.5%,+/-1.3%,2015,"1,800* (13% 230*) SOUTH EAST BOUND"
415,159880,-38.46664,145.956247,63,4103, LEONGATHA-YARRAGON ROAD btwn ROUGHEAD STREET & HORN ROAD,EAST BOUND,3000,E,3200,480,E,18%,"6,600",N/A,N/A,1.1%,+/-0.4%,2015,"3,200* (15% 480*) EAST BOUND"
416,159884,-38.23471,146.373095,437,4192, MORWELL-THORPDALE ROAD btwn PRINCES HIGHWAY EAST Offramp & PRINCES HIGHWAY EAST Onramp,NORTH EAST BOUND,2300,E,2400,200,E,10%,"5,200",N/A,N/A,1.8%,+/-0.8%,2015,"2,400* (8% 200*) NORTH EAST BOUND"
417,159888,-38.338086,144.314955,439,4338, SURF COAST HIGHWAY btwn GREAT OCEAN ROAD & SURF COAST HIGHWAY,WEST BOUND,8500,E,9000,550,E,8%,"17,000",N/A,N/A,-1.3%,+/-1.6%,2015,"9,000* (6% 550*) WEST BOUND"
418,159892,-36.827382,144.155382,251,4454, CALDER ALTERNATIVE HIGHWAY btwn BENDIGO-MALDON ROAD & MARYBOROUGH-BENDIGO ROAD,SOUTH BOUND,1700,E,1800,410,E,28%,"3,600",N/A,N/A,1.8%,+/-2.4%,2015,"1,800* (22% 410*) SOUTH BOUND"
419,159896,-38.211983,145.218051,612,4542, DANDENONG-HASTINGS ROAD btwn LARNACH ROAD & ERAMOSA ROAD,SOUTH BOUND,6300,E,5600,570,E,12%,"11,000",N/A,N/A,0.5%,+/-0.2%,2015,"5,600* (10% 570*) SOUTH BOUND"
420,159900,-37.821654,144.966233,615,4654, CITY ROAD btwn ALEXANDRA AVENUE & SOUTHBANK BOULEVARD,EAST BOUND,20000,E,18000,830,E,5%,"33,000",N/A,N/A,-0.2%,+/-0.2%,2015,"18,000* (5% 830*) EAST BOUND"
421,159904,-37.716786,144.8772,257,4807, AIRPORT DRIVE btwn WESTFIELD DRIVE & AIRPORT DRIVE Offramp,SOUTH WEST BOUND,8500,E,7600,870,E,13%,"16,000",N/A,N/A,2.2%,+/-0.2%,2015,"7,600* (11% 870*) SOUTH WEST BOUND"
422,159909,-37.382511,145.473831,264,4942, YARRA GLEN-YEA ROAD btwn MELBA HIGHWAY & HEALESVILLE-KINGLAKE ROAD,SOUTH BOUND,1600,E,1700,280,E,20%,"3,400",N/A,N/A,1.6%,+/-1%,2015,"1,700* (16% 280*) SOUTH BOUND"
